awd_id,fiscal_year,awd_amount,dir_abbr,div_abbr,inst_name,code,inst_state_name,tot_intn_awd_amt,diff,state
2121875,2021,298833.0,SBE,SMA,Michigan Technological University,MI,Michigan,298833.0,0.0,Michigan
2121883,2021,200000.0,EDU,DUE,Columbia Basin College,WA,Washington,200000.0,0.0,Washington
2121891,2021,999996.0,SBE,BCS,University of Minnesota-Twin Cities,MN,Minnesota,999996.0,0.0,Minnesota
2121896,2021,30455.0,CSE,OAC,University of Wisconsin-Madison,WI,Wisconsin,136115.0,105660.0,Wisconsin
2121898,2021,227519.0,EDU,DGE,Regents of the University of Idaho,ID,Idaho,227519.0,0.0,Idaho
2121899,2021,781552.0,EDU,EES,Eureka Scientific Inc,CA,California,781552.0,0.0,California
2121904,2021,40888.0,SBE,BCS,University of Alaska Fairbanks Campus,AK,Alaska,40888.0,0.0,Alaska
2121905,2021,80193.0,SBE,BCS,University of Colorado at Boulder,CO,Colorado,80193.0,0.0,Colorado
2121906,2021,307998.0,GEO,OCE,California State University-Long Beach Foundation,CA,California,307998.0,0.0,California
2121909,2021,259112.0,SBE,BCS,Pennsylvania State Univ University Park,PA,Pennsylvania,259112.0,0.0,Pennsylvania
2121925,2021,802714.0,SBE,BCS,Archaeology Southwest,AZ,Arizona,802714.0,0.0,Arizona
2121930,2021,1314681.0,EDU,EES,Rochester Institute of Tech,NY,New York,1314681.0,0.0,New York
2121931,2021,299504.0,SBE,BCS,University of Houston,TX,Texas,299504.0,0.0,Texas
2121933,2021,127441.0,ENG,CMMI,Virginia Polytechnic Institute and State University,VA,Virginia,127441.0,0.0,Virginia
2121935,2021,358910.0,BIO,IOS,Case Western Reserve University,OH,Ohio,669976.0,311066.0,Ohio
2121941,2021,665625.0,EDU,EES,New Jersey Institute of Technology,NJ,New Jersey,1247565.0,581940.0,New Jersey
2121950,2021,1249922.0,EDU,EES,California State University-Fresno Foundation,CA,California,1249922.0,0.0,California
2121952,2021,499998.0,CSE,CCF,University of Massachusetts Amherst,MA,Massachusetts,499998.0,0.0,Massachusetts
2121953,2021,822878.0,MPS,DMR,The University of Central Florida Board of Trustees,FL,Florida,800000.0,-22878.0,Florida
2121957,2021,497329.0,CSE,CCF,"University of Maryland, College Park",MD,Maryland,497329.0,0.0,Maryland
2121958,2021,50000.0,TIP,TI,Harvard University,MA,Massachusetts,50000.0,0.0,Massachusetts
2121967,2021,300000.0,SBE,BCS,Purdue University,IN,Indiana,300000.0,0.0,Indiana
2121976,2021,562092.0,SBE,BCS,University of Colorado at Boulder,CO,Colorado,562092.0,0.0,Colorado
2121977,2021,87908.0,SBE,BCS,CUNY Baruch College,NY,New York,87908.0,0.0,New York
2121979,2021,383720.0,GEO,EAR,"University of Maryland, College Park",MD,Maryland,383720.0,0.0,Maryland
2121980,2021,999312.0,EDU,EES,Colorado State University,CO,Colorado,999312.0,0.0,Colorado
2121986,2021,104684.0,SBE,BCS,Texas A&M University,TX,Texas,104684.0,0.0,Texas
2121989,2021,1139623.0,EDU,EES,University of Denver,CO,Colorado,990843.0,-148780.0,Colorado
2121991,2021,110270.0,SBE,BCS,University of Texas at El Paso,TX,Texas,110270.0,0.0,Texas
2121993,2021,499899.0,CSE,CCF,University of Nevada Las Vegas,NV,Nevada,499899.0,0.0,Nevada
2121999,2021,1000000.0,EDU,EES,Los Angeles Valley College,CA,California,1000000.0,0.0,California
2122012,2021,99925.0,ENG,ECCS,North Carolina State University,NC,North Carolina,99925.0,0.0,North Carolina
2122013,2021,241897.0,EDU,DRL,University of South Carolina at Columbia,SC,South Carolina,241897.0,0.0,South Carolina
2122014,2021,420998.0,TIP,TI,University of North Carolina at Charlotte,NC,North Carolina,250000.0,-170998.0,North Carolina
2122023,2021,360667.0,GEO,EAR,Regents of the University of Michigan - Ann Arbor,MI,Michigan,360667.0,0.0,Michigan
2122027,2021,790842.0,BIO,MCB,University of Missouri-Columbia,MO,Missouri,790842.0,0.0,Missouri
2122032,2021,997783.0,BIO,MCB,Cornell University,NY,New York,997783.0,0.0,New York
2122034,2021,299617.0,SBE,BCS,Michigan Technological University,MI,Michigan,299617.0,0.0,Michigan
2122039,2021,95447.0,O/D,OIA,Massachusetts Institute of Technology,MA,Massachusetts,95447.0,0.0,Massachusetts
2122041,2021,4311558.0,MPS,DMR,Texas State University - San Marcos,TX,Texas,3822000.0,-489558.0,Texas
2122042,2021,413843.0,GEO,OCE,Princeton University,NJ,New Jersey,413843.0,0.0,New Jersey
2122044,2021,3871506.0,MPS,DMR,North Carolina Central University,NC,North Carolina,3825000.0,-46506.0,North Carolina
2122050,2021,383551.0,GEO,EAR,Princeton University,NJ,New Jersey,383551.0,0.0,New Jersey
2122054,2021,298982.0,SBE,SMA,Texas A&M University,TX,Texas,298982.0,0.0,Texas
2122058,2021,800000.0,MPS,DMR,Xavier University of Louisiana,LA,Louisiana,800000.0,0.0,Louisiana
2122060,2021,309890.0,SBE,BCS,New York University,NY,New York,300000.0,-9890.0,New York
2122067,2021,840000.0,MPS,DMR,North Carolina Agricultural & Technical State University,NC,North Carolina,800000.0,-40000.0,North Carolina
2122068,2021,499495.0,CSE,IIS,Louisiana State University,LA,Louisiana,499495.0,0.0,Louisiana
2122070,2021,320000.0,MPS,DMR,Washington University,MO,Missouri,320000.0,0.0,Missouri
2122071,2021,330000.0,MPS,DMR,University of Southern California,CA,California,330000.0,0.0,California
2122072,2021,855000.0,BIO,MCB,Brandeis University,MA,Massachusetts,855000.0,0.0,Massachusetts
2122074,2021,599662.0,MPS,DMS,University of Wisconsin-Madison,WI,Wisconsin,599662.0,0.0,Wisconsin
2122078,2021,3911842.0,MPS,DMR,Florida International University,FL,Florida,3780000.0,-131842.0,Florida
2122080,2021,307350.0,SBE,BCS,Virginia Polytechnic Institute and State University,VA,Virginia,299350.0,-8000.0,Virginia
2122083,2021,119625.0,EDU,DRL,George Mason University,VA,Virginia,119625.0,0.0,Virginia
2122086,2021,282345.0,GEO,EAR,University of Washington,WA,Washington,282345.0,0.0,Washington
2122092,2021,278812.0,SBE,BCS,Southern Illinois University at Carbondale,IL,Illinois,278812.0,0.0,Illinois
2122108,2021,3402083.0,MPS,DMR,New Mexico Highlands University,NM,New Mexico,3799000.0,396917.0,New Mexico
2122110,2021,60958.0,CSE,OAC,University of Illinois at Urbana-Champaign,IL,Illinois,60958.0,0.0,Illinois
2122112,2021,628630.0,SBE,BCS,Haverford College,PA,Pennsylvania,628630.0,0.0,Pennsylvania
2122115,2021,544317.0,GEO,EAR,Harvard University,MA,Massachusetts,544317.0,0.0,Massachusetts
2122117,2021,291775.0,SBE,BCS,University of Notre Dame,IN,Indiana,291775.0,0.0,Indiana
2122119,2021,299938.0,SBE,BCS,Rutgers University New Brunswick,NJ,New Jersey,299938.0,0.0,New Jersey
2122120,2021,110000.0,O/D,OIA,Wichita State University,KS,Kansas,100000.0,-10000.0,Kansas
2122123,2021,198728.0,SBE,BCS,University of Colorado at Boulder,CO,Colorado,194735.0,-3993.0,Colorado
2122128,2021,832000.0,MPS,DMR,University of Texas at Arlington,TX,Texas,800000.0,-32000.0,Texas
2122130,2021,300000.0,SBE,BCS,Virginia Polytechnic Institute and State University,VA,Virginia,300000.0,0.0,Virginia
2122134,2021,245515.0,SBE,BCS,Kutztown University,PA,Pennsylvania,245515.0,0.0,Pennsylvania
2122135,2021,307980.0,SBE,BCS,Florida International University,FL,Florida,299980.0,-8000.0,Florida
2122142,2021,800000.0,MPS,DMR,Florida Agricultural and Mechanical University,FL,Florida,800000.0,0.0,Florida
2122147,2021,3111798.0,MPS,DMR,Clark Atlanta University,GA,Georgia,3594540.0,482742.0,Georgia
2122155,2021,500000.0,CSE,CNS,Pennsylvania State Univ University Park,PA,Pennsylvania,500000.0,0.0,Pennsylvania
2122157,2021,616784.0,SBE,SES,Arizona State University,AZ,Arizona,616784.0,0.0,Arizona
2122158,2021,799058.0,MPS,DMR,Delaware State University,DE,Delaware,799058.0,0.0,Delaware
2122159,2021,177840.0,CSE,CNS,University of Alabama Tuscaloosa,AL,Alabama,177840.0,0.0,Alabama
2122164,2021,10000.0,CSE,CCF,Barnard College,NY,New York,10000.0,0.0,New York
2122167,2021,188396.0,CSE,CNS,Mississippi State University,MS,Mississippi,188396.0,0.0,Mississippi
2122168,2021,275832.0,GEO,EAR,University of Southern California,CA,California,275832.0,0.0,California
2122169,2021,800000.0,MPS,DMR,Tennessee State University,TN,Tennessee,800000.0,0.0,Tennessee
2122174,2021,300000.0,SBE,BCS,University of California - Merced,CA,California,300000.0,0.0,California
2122176,2021,1000000.0,EDU,DUE,San Francisco State University,CA,California,1000000.0,0.0,California
2122178,2021,4425591.0,MPS,DMR,The University of Texas Rio Grande Valley,TX,Texas,4200000.0,-225591.0,Texas
2122186,2021,299988.0,SBE,BCS,University of Colorado at Boulder,CO,Colorado,299988.0,0.0,Colorado
2122188,2021,373789.0,GEO,EAR,Boise State University,ID,Idaho,373789.0,0.0,Idaho
2122189,2021,500076.0,CSE,CCF,University of Washington,WA,Washington,500076.0,0.0,Washington
2122191,2021,206800.0,GEO,EAR,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,Nevada,206800.0,0.0,Nevada
2122195,2021,3753686.0,MPS,DMR,Navajo Technical University,NM,New Mexico,4040000.0,286314.0,New Mexico
2122199,2021,800000.0,MPS,DMR,California State University-Long Beach Foundation,CA,California,800000.0,0.0,California
2122201,2021,202253.0,EDU,DRL,Weber State University,UT,Utah,202253.0,0.0,Utah
2122212,2021,306932.0,EDU,DRL,The New York City Foundation for Computer Science Education,NY,New York,290389.0,-16543.0,New York
2122213,2021,202645.0,EDU,DRL,North Carolina State University,NC,North Carolina,202645.0,0.0,North Carolina
2122214,2021,995417.0,EDU,EES,San Jacinto College District,TX,Texas,995417.0,0.0,Texas
2122220,2021,299999.0,CSE,CNS,University of Notre Dame,IN,Indiana,250000.0,-49999.0,Indiana
2122228,2021,299880.0,O/D,OISE,Regents of the University of Michigan - Ann Arbor,MI,Michigan,299880.0,0.0,Michigan
2122229,2021,246337.0,CSE,CCF,Florida Atlantic University,FL,Florida,246337.0,0.0,Florida
2122230,2021,250000.0,CSE,CCF,Cornell University,NY,New York,250000.0,0.0,New York
2122232,2021,995110.0,SBE,SES,HEALTHPARTNERS Institute,MN,Minnesota,995110.0,0.0,Minnesota
2122243,2021,399990.0,EDU,EES,University Corporation at Monterey Bay,CA,California,399990.0,0.0,California
2122247,2021,376934.0,SBE,SES,University of Washington,WA,Washington,376934.0,0.0,Washington
2122248,2021,483028.0,GEO,OPP,New Mexico Institute of Mining and Technology,NM,New Mexico,483028.0,0.0,New Mexico
2122269,2021,385708.0,ENG,CMMI,Princeton University,NJ,New Jersey,343750.0,-41958.0,New Jersey
2122271,2021,430904.0,ENG,CMMI,Princeton University,NJ,New Jersey,430904.0,0.0,New Jersey
2122272,2021,249192.0,ENG,CMMI,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,Nevada,249192.0,0.0,Nevada
2122282,2021,928174.0,BIO,IOS,University of Arizona,AZ,Arizona,928174.0,0.0,Arizona
2122289,2021,335720.0,BIO,MCB,University of Denver,CO,Colorado,335720.0,0.0,Colorado
2122296,2021,37299.0,GEO,EAR,Washington University,MO,Missouri,37299.0,0.0,Missouri
2122309,2021,404316.0,BIO,DEB,University of Texas at Austin,TX,Texas,404316.0,0.0,Texas
2122312,2021,440391.0,MPS,AST,Regents of the University of Michigan - Ann Arbor,MI,Michigan,493699.0,53308.0,Michigan
2122313,2021,359689.0,ENG,ECCS,University of Florida,FL,Florida,359689.0,0.0,Florida
2122314,2021,347497.0,CSE,CCF,Michigan State University,MI,Michigan,347497.0,0.0,Michigan
2122317,2021,740633.0,GEO,OCE,University of Washington,WA,Washington,740633.0,0.0,Washington
2122320,2021,315999.0,CSE,CNS,University of Pittsburgh,PA,Pennsylvania,250000.0,-65999.0,Pennsylvania
2122337,2021,357568.0,CSE,CCF,University of Arizona,AZ,Arizona,357568.0,0.0,Arizona
2122349,2021,672181.0,CSE,CCF,University of Detroit Mercy,MI,Michigan,652181.0,-20000.0,Michigan
2122350,2021,2741446.0,BIO,MCB,"Science Communication Lab, Inc.",CA,California,2741446.0,0.0,California
2122351,2021,48992.0,GEO,OCE,SOUTH KITSAP SCHOOL DISTRICT #402,WA,Washington,48992.0,0.0,Washington
2122357,2021,1800000.0,BIO,IOS,Pennsylvania State Univ University Park,PA,Pennsylvania,1800000.0,0.0,Pennsylvania
2122358,2021,75617.0,BIO,IOS,Cold Spring Harbor Laboratory,NY,New York,75617.0,0.0,New York
2122367,2021,484199.0,EDU,DRL,Kutztown University,PA,Pennsylvania,484199.0,0.0,Pennsylvania
2122374,2021,299991.0,O/D,OISE,University of Vermont & State Agricultural College,VT,Vermont,299991.0,0.0,Vermont
2122393,2021,300000.0,CSE,CNS,University of West Florida,FL,Florida,300000.0,0.0,Florida
2122399,2021,438605.0,ENG,ECCS,Kent State University,OH,Ohio,438605.0,0.0,Ohio
2122400,2021,500000.0,CSE,CCF,Rutgers University New Brunswick,NJ,New Jersey,500000.0,0.0,New Jersey
2122402,2021,435679.0,EDU,DRL,University of Nevada Las Vegas,NV,Nevada,435679.0,0.0,Nevada
2122413,2021,136611.0,O/D,OISE,Swarthmore College,PA,Pennsylvania,136611.0,0.0,Pennsylvania
2122416,2021,499971.0,EDU,DGE,University of North Carolina at Charlotte,NC,North Carolina,499971.0,0.0,North Carolina
2122420,2021,685684.0,GEO,OCE,University of Washington,WA,Washington,685684.0,0.0,Washington
2122421,2021,550000.0,TIP,TI,Kent State University,OH,Ohio,550000.0,0.0,Ohio
2122427,2021,669196.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,669196.0,0.0,Massachusetts
2122428,2021,370066.0,SBE,SES,University of North Carolina at Chapel Hill,NC,North Carolina,370066.0,0.0,North Carolina
2122429,2021,99825.0,GEO,OCE,Wellesley College,MA,Massachusetts,99825.0,0.0,Massachusetts
2122436,2021,999859.0,EDU,DRL,Rand Corporation,CA,California,999859.0,0.0,California
2122442,2021,199993.0,EDU,EES,CSUB Auxiliary for Sponsored Programs Administration,CA,California,199993.0,0.0,California
2122443,2021,247691.0,SBE,BCS,University of Pennsylvania,PA,Pennsylvania,247691.0,0.0,Pennsylvania
2122446,2021,185519.0,GEO,OCE,Columbia University,NY,New York,185519.0,0.0,New York
2122449,2021,202137.0,BIO,IOS,University of Massachusetts Boston,MA,Massachusetts,202137.0,0.0,Massachusetts
2122460,2021,641048.0,SBE,SES,University of North Carolina at Chapel Hill,NC,North Carolina,641048.0,0.0,North Carolina
2122462,2021,215000.0,ENG,ECCS,University of Arizona,AZ,Arizona,215000.0,0.0,Arizona
2122475,2021,662905.0,BIO,DEB,Coastal Carolina University,SC,South Carolina,662905.0,0.0,South Carolina
2122476,2021,215000.0,ENG,ECCS,University of Texas at Austin,TX,Texas,215000.0,0.0,Texas
2122485,2021,300000.0,EDU,DRL,WestEd,CA,California,300000.0,0.0,California
2122488,2021,596969.0,EDU,DRL,University of Houston,TX,Texas,499937.0,-97032.0,Texas
2122495,2021,315900.0,TIP,TI,Oklahoma State University,OK,Oklahoma,250000.0,-65900.0,Oklahoma
2122499,2021,998567.0,EDU,DRL,Georgia Tech Research Corporation,GA,Georgia,998567.0,0.0,Georgia
2122500,2021,889785.0,CSE,CNS,Cornell University,NY,New York,889785.0,0.0,New York
2122504,2021,250000.0,TIP,TI,Pennsylvania State Univ University Park,PA,Pennsylvania,250000.0,0.0,Pennsylvania
2122507,2021,298034.0,GEO,OCE,University of Delaware,DE,Delaware,298034.0,0.0,Delaware
2122510,2021,1322583.0,CSE,CCF,Temple University,PA,Pennsylvania,999185.0,-323398.0,Pennsylvania
2122511,2021,999924.0,CSE,CNS,College of Saint Scholastica,MN,Minnesota,999924.0,0.0,Minnesota
2122512,2021,339945.0,GEO,EAR,"University of Maryland, College Park",MD,Maryland,339945.0,0.0,Maryland
2122513,2021,314922.0,GEO,EAR,University of South Carolina at Columbia,SC,South Carolina,314922.0,0.0,South Carolina
2122515,2021,249871.0,TIP,TI,Regents of the University of Michigan - Ann Arbor,MI,Michigan,249871.0,0.0,Michigan
2122525,2021,396691.0,SBE,SES,Drexel University,PA,Pennsylvania,396691.0,0.0,Pennsylvania
2122540,2021,250000.0,TIP,TI,University of Notre Dame,IN,Indiana,250000.0,0.0,Indiana
2122553,2021,982345.0,SBE,SES,University of New Mexico,NM,New Mexico,982345.0,0.0,New Mexico
2122556,2021,49916.0,SBE,SES,Stanford University,CA,California,49916.0,0.0,California
2122559,2021,286920.0,CSE,CNS,COMPUTER SCIENCE ALLIANCE,NM,New Mexico,286920.0,0.0,New Mexico
2122560,2021,496694.0,EDU,EES,Yakima Valley Community College,WA,Washington,496694.0,0.0,Washington
2122567,2021,2955647.0,EDU,EES,"Cal Poly Pomona Foundation, Inc.",CA,California,2999691.0,44044.0,California
2122574,2021,455481.0,SBE,SES,Johns Hopkins University,MD,Maryland,455481.0,0.0,Maryland
2122579,2021,710587.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,710587.0,0.0,Massachusetts
2122581,2021,500000.0,TIP,TI,Massachusetts Institute of Technology,MA,Massachusetts,500000.0,0.0,Massachusetts
2122588,2021,299652.0,EDU,DRL,University of Pittsburgh,PA,Pennsylvania,299652.0,0.0,Pennsylvania
2122596,2021,550000.0,TIP,TI,University of Wisconsin-Madison,WI,Wisconsin,550000.0,0.0,Wisconsin
2122600,2021,210188.0,SBE,SES,Arizona State University,AZ,Arizona,210188.0,0.0,Arizona
2122604,2021,250000.0,TIP,TI,Texas A&M University,TX,Texas,250000.0,0.0,Texas
2122607,2021,2999942.0,EDU,DUE,University of Texas at El Paso,TX,Texas,2999942.0,0.0,Texas
2122620,2021,651747.0,BIO,DBI,Harvard University,MA,Massachusetts,651747.0,0.0,Massachusetts
2122621,2021,15129.0,SBE,SES,Arizona State University,AZ,Arizona,15129.0,0.0,Arizona
2122627,2021,282000.0,TIP,TI,University of Texas at El Paso,TX,Texas,250000.0,-32000.0,Texas
2122628,2021,390971.0,CSE,CCF,University of Illinois at Chicago,IL,Illinois,390971.0,0.0,Illinois
2122631,2021,454824.0,CSE,CNS,University of Colorado at Colorado Springs,CO,Colorado,499997.0,45173.0,Colorado
2122633,2021,453110.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,453110.0,0.0,Massachusetts
2122637,2021,100830.0,SBE,BCS,University of Rhode Island,RI,Rhode Island,100830.0,0.0,Rhode Island
2122639,2021,474240.0,GEO,AGS,University of Texas at Dallas,TX,Texas,474240.0,0.0,Texas
2122640,2021,506478.0,CSE,CNS,Vanderbilt University,TN,Tennessee,444345.0,-62133.0,Tennessee
2122643,2021,77000.0,O/D,OIA,IBM Thomas J Watson Research Center,NY,New York,77000.0,0.0,New York
2122652,2021,2966735.0,EDU,DUE,University of Illinois at Chicago,IL,Illinois,2966735.0,0.0,Illinois
2122654,2021,548305.0,TIP,TI,University of Massachusetts Amherst,MA,Massachusetts,548305.0,0.0,Massachusetts
2122655,2021,199999.0,EDU,EES,Texas A&M University-San Antonio,TX,Texas,199999.0,0.0,Texas
2122658,2021,999152.0,EDU,EES,St Mary's University San Antonio,TX,Texas,999152.0,0.0,Texas
2122661,2021,16495.0,SBE,BCS,Indiana University,IN,Indiana,16495.0,0.0,Indiana
2122663,2021,299589.0,TIP,TI,University of Maine,ME,Maine,250000.0,-49589.0,Maine
2122665,2021,488600.0,EDU,DUE,National-Louis University,IL,Illinois,488600.0,0.0,Illinois
2122670,2021,299503.0,TIP,TI,The University of Central Florida Board of Trustees,FL,Florida,249587.0,-49916.0,Florida
2122672,2021,298273.0,EDU,DRL,Gulf of Maine Research Institute,ME,Maine,298273.0,0.0,Maine
2122673,2021,999968.0,CSE,CCF,Portland State University,OR,Oregon,999968.0,0.0,Oregon
2122681,2021,382000.0,TIP,TI,Michigan State University,MI,Michigan,382000.0,0.0,Michigan
2122682,2021,266000.0,TIP,TI,CUNY John Jay College of Criminal Justice,NY,New York,250000.0,-16000.0,New York
2122686,2021,315608.0,TIP,TI,Oklahoma State University,OK,Oklahoma,250000.0,-65608.0,Oklahoma
2122687,2021,49988.0,SBE,SES,Washington State University,WA,Washington,49988.0,0.0,Washington
2122689,2021,299550.0,TIP,TI,University of Notre Dame,IN,Indiana,249808.0,-49742.0,Indiana
2122690,2021,599673.0,EDU,EES,CUNY Borough of Manhattan Community College,NY,New York,499730.0,-99943.0,New York
2122691,2021,191102.0,SBE,SES,University of Tennessee Knoxville,TN,Tennessee,191102.0,0.0,Tennessee
2122701,2021,499999.0,EDU,DRL,University of Massachusetts Amherst,MA,Massachusetts,499999.0,0.0,Massachusetts
2122702,2021,22414.0,SBE,BCS,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,Nevada,22414.0,0.0,Nevada
2122707,2021,499999.0,EDU,DRL,Northeastern University,MA,Massachusetts,499999.0,0.0,Massachusetts
2122709,2021,996427.0,CSE,CNS,"University Enterprises, Incorporated",CA,California,996427.0,0.0,California
2122712,2021,299999.0,TIP,TI,University of Texas at El Paso,TX,Texas,250000.0,-49999.0,Texas
2122717,2021,699442.0,EDU,EES,Colorado State University-Pueblo,CO,Colorado,699442.0,0.0,Colorado
2122723,2021,956458.0,EDU,EES,Holyoke Community College,MA,Massachusetts,956458.0,0.0,Massachusetts
2122726,2021,572738.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,572738.0,0.0,Massachusetts
2122736,2021,210311.0,EDU,DRL,Purdue University,IN,Indiana,210311.0,0.0,Indiana
2122742,2021,126308.0,EDU,DRL,Iowa State University,IA,Iowa,126308.0,0.0,Iowa
2122744,2021,252251.0,GEO,EAR,Pennsylvania State Univ University Park,PA,Pennsylvania,252251.0,0.0,Pennsylvania
2122745,2021,96190.0,GEO,EAR,University of Illinois at Urbana-Champaign,IL,Illinois,96190.0,0.0,Illinois
2122746,2021,352777.0,TIP,TI,Clarkson University,NY,New York,250000.0,-102777.0,New York
2122756,2021,1223724.0,CSE,CCF,The New York City Foundation for Computer Science Education,NY,New York,999160.0,-224564.0,New York
2122757,2021,249995.0,TIP,TI,"Associated Universities, Inc.",VA,Virginia,249995.0,0.0,Virginia
2122762,2021,2996706.0,EDU,DUE,CUNY Hunter College,NY,New York,2996706.0,0.0,New York
2122771,2021,186438.0,BIO,DBI,Western Carolina University,NC,North Carolina,186438.0,0.0,North Carolina
2122779,2021,402998.0,TIP,TI,The University of Central Florida Board of Trustees,FL,Florida,250000.0,-152998.0,Florida
2122781,2021,499998.0,SBE,BCS,"Haskins Laboratories, Inc.",CT,Connecticut,499998.0,0.0,Connecticut
2122783,2021,199517.0,EDU,DUE,Indian River State College,FL,Florida,199517.0,0.0,Florida
2122785,2021,163357.0,EDU,DRL,Indiana University,IN,Indiana,163357.0,0.0,Indiana
2122786,2021,948034.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,948034.0,0.0,Massachusetts
2122789,2021,320350.0,GEO,EAR,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,Nevada,320350.0,0.0,Nevada
2122791,2021,275944.0,EDU,DRL,Northern Arizona University,AZ,Arizona,275944.0,0.0,Arizona
2122793,2021,100000.0,CSE,CCF,University of Delaware,DE,Delaware,100000.0,0.0,Delaware
2122797,2021,299997.0,TIP,TI,Georgia Tech Research Corporation,GA,Georgia,249998.0,-49999.0,Georgia
2122799,2021,603638.0,TIP,TI,University of Akron,OH,Ohio,549999.0,-53639.0,Ohio
2122805,2021,294992.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,294992.0,0.0,Massachusetts
2122807,2021,999985.0,EDU,DRL,George Mason University,VA,Virginia,999985.0,0.0,Virginia
2122808,2021,255326.0,TIP,TI,SUNY College of Environmental Science and Forestry,NY,New York,249326.0,-6000.0,New York
2122813,2021,295722.0,TIP,TI,Florida International University,FL,Florida,249956.0,-45766.0,Florida
2122818,2021,292095.0,SBE,SES,Arizona State University,AZ,Arizona,292095.0,0.0,Arizona
2122819,2021,103752.0,SBE,SES,Purdue University,IN,Indiana,103752.0,0.0,Indiana
2122822,2021,250000.0,TIP,TI,Clemson University,SC,South Carolina,250000.0,0.0,South Carolina
2122825,2021,2887873.0,EDU,EES,Galveston College,TX,Texas,2887873.0,0.0,Texas
2122828,2021,199597.0,EDU,EES,Angelo State University,TX,Texas,199597.0,0.0,Texas
2122841,2021,266000.0,TIP,TI,North Carolina State University,NC,North Carolina,250000.0,-16000.0,North Carolina
2122850,2021,550000.0,TIP,TI,Johns Hopkins University,MD,Maryland,550000.0,0.0,Maryland
2122856,2021,335337.0,ENG,CMMI,University of Minnesota-Twin Cities,MN,Minnesota,335337.0,0.0,Minnesota
2122857,2021,497399.0,EDU,EES,West Hills Community College,CA,California,497399.0,0.0,California
2122866,2021,695051.0,SBE,BCS,Medical College of Wisconsin,WI,Wisconsin,695051.0,0.0,Wisconsin
2122867,2021,88617.0,GEO,OCE,University of Washington,WA,Washington,88617.0,0.0,Washington
2122874,2021,996552.0,EDU,DRL,University of Hawaii,HI,Hawaii,996552.0,0.0,Hawaii
2122875,2021,2997279.0,EDU,EES,The University of Texas Rio Grande Valley,TX,Texas,2997279.0,0.0,Texas
2122881,2021,2999689.0,EDU,DUE,"Mount Mary University, Inc.",WI,Wisconsin,2999689.0,0.0,Wisconsin
2122882,2021,978930.0,CSE,CCF,University of Alabama Tuscaloosa,AL,Alabama,978930.0,0.0,Alabama
2122886,2021,260366.0,GEO,OCE,University of Washington,WA,Washington,260366.0,0.0,Washington
2122888,2021,599634.0,BIO,IOS,George Mason University,VA,Virginia,599634.0,0.0,Virginia
2122889,2021,294773.0,BIO,IOS,Ursinus College,PA,Pennsylvania,294773.0,0.0,Pennsylvania
2122890,2021,632366.0,BIO,IOS,Northern Arizona University,AZ,Arizona,632366.0,0.0,Arizona
2122895,2021,399588.0,GEO,OCE,University of Washington,WA,Washington,399588.0,0.0,Washington
2122898,2021,200000.0,EDU,DUE,Palo Alto College,TX,Texas,200000.0,0.0,Texas
2122901,2021,659999.0,TIP,TI,Arizona State University,AZ,Arizona,550000.0,-109999.0,Arizona
2122902,2021,323930.0,BIO,MCB,University of Missouri-Columbia,MO,Missouri,316680.0,-7250.0,Missouri
2122903,2021,598322.0,EDU,EES,Alverno College,WI,Wisconsin,499983.0,-98339.0,Wisconsin
2122907,2021,762867.0,CSE,CCF,The Learning Partnership,IL,Illinois,762867.0,0.0,Illinois
2122908,2021,50232.0,CSE,CCF,Chicago Public Schools,IL,Illinois,50232.0,0.0,Illinois
2122909,2021,186192.0,CSE,CCF,DePaul University,IL,Illinois,186192.0,0.0,Illinois
2122917,2021,799904.0,EDU,DUE,University of North Texas,TX,Texas,799904.0,0.0,Texas
2122921,2021,299999.0,TIP,TI,Arizona State University,AZ,Arizona,250000.0,-49999.0,Arizona
2122922,2021,1000000.0,CSE,CNS,University of California-Los Angeles,CA,California,1000000.0,0.0,California
2122924,2021,998712.0,EDU,DRL,Arizona State University,AZ,Arizona,998712.0,0.0,Arizona
2122928,2021,317268.0,GEO,OCE,University of Washington,WA,Washington,317268.0,0.0,Washington
2122929,2021,299999.0,EDU,EES,Metropolitan State University of Denver,CO,Colorado,299999.0,0.0,Colorado
2122930,2021,300000.0,EDU,EES,NEVADA STATE UNIVERSITY,NV,Nevada,300000.0,0.0,Nevada
2122934,2021,490426.0,EDU,DUE,University of Texas at El Paso,TX,Texas,490426.0,0.0,Texas
2122936,2021,199978.0,EDU,DUE,Riverside Community College District/Norco Campus,CA,California,199978.0,0.0,California
2122940,2021,999968.0,EDU,EES,Riverside Community College District/Riverside City College,CA,California,999968.0,0.0,California
